idhogar,Id,v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,escolari,rez_esc,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,pisomoscer,pisocemento,pisonotiene,pisomadera,techozinc,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu5,epared1,epared2,etecho1,etecho2,eviv1,eviv2,dis,female,parentesco1,hogar_nin,hogar_adul,hogar_mayor,hogar_total,edjefe,edjefa,meaneduc,instlevel6,instlevel7,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,age,paga_arriendo,tiene_retraso,ed_jefe_final,sin_jefe_educado,Target
425423370,ID_d608aa082,100000.0,0,3,0,1,1,0,0.0,3.5,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.0,1.0,2.0,6,0,3.5,0,0,0,2,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,76.5,1,0,6,0,0
425c7626a,ID_e22fbbbaf,30000.0,0,5,0,1,0,0,0.0,4.666666666666667,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0.0,3.0,0.0,3.0,2,0,4.6666665,0,0,0,3,1.0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,40.333333333333336,1,0,2,0,0
42881d49f,ID_f3c40b840,130000.0,0,4,0,1,1,0,0.0,4.75,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.0,2.0,0.0,4.0,0,8,9.5,0,0,0,2,2.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,16.75,1,0,8,0,0
429aeef42,ID_d1252aabc,350000.0,0,6,0,1,1,1,2.0,6.2,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3.0,2.0,0.0,5.0,14,0,14.5,0,0,0,3,1.6666666,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,16.0,1,1,14,0,0
42ac10fd9,ID_fcd573f1c,0.0,0,8,0,1,1,0,0.0,9.333333333333334,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1.0,5.0,0.0,6.0,6,0,11.199999999999998,0,1,0,5,1.2,1,0,0,0,0,0,1,1,6,1,0,0,0,0,0,1,32.166666666666664,0,0,6,0,0
42cc0c9e7,ID_b03a13690,0.0,0,5,0,1,1,0,0.0,9.6,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0.0,5.0,1.0,5.0,0,6,9.6000004,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,39.0,0,0,6,0,0
42d9c3034,ID_e73d03a98,0.0,0,6,0,1,1,1,1.0,11.5,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4.0,0.0,4.0,11,0,11.5,0,0,0,3,1.3333334,1,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,36.5,0,0,11,0,0
42ec8bef5,ID_b0e855d8b,0.0,0,5,0,1,1,0,0.0,6.333333333333333,0.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,3.0,1.0,3.0,0,9,6.333333499999999,0,0,0,3,1.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,50.666666666666664,0,0,9,0,0
43498cf23,ID_86e06db6a,0.0,0,5,0,1,0,0,0.0,5.333333333333333,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0.0,3.0,1.0,3.0,5,0,5.333333499999999,0,0,0,3,1.0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,59.666666666666664,0,0,5,0,0
43594ebab,ID_f6c4cd71e,0.0,0,6,0,1,1,0,0.0,8.8,0.0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1.0,4.0,1.0,5.0,6,0,9.75,0,0,0,3,1.6666666,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,39.0,0,1,6,0,0
436880a8f,ID_dedb3116c,0.0,0,5,0,1,1,0,0.0,6.4,3.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,2.0,3.0,0.0,5.0,0,6,8.333333,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,29.2,0,1,6,0,0
436ec3fc1,ID_da701c61a,0.0,0,4,0,1,1,0,0.0,2.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0.0,1.0,1.0,1.0,0,2,2.0,0,0,0,2,0.5,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,67.0,0,0,2,0,0
43a05e8bd,ID_f1f716324,482800.0000000065,0,7,0,1,1,0,0.0,13.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1.0,5.0,0.0,6.0,12,0,13.6,1,0,0,3,2.0,0,1,0,0,0,0,0,1,6,0,1,0,0,0,0,1,34.833333333333336,1,1,12,0,0
43b17f631,ID_98efa1943,0.0,0,4,0,1,1,0,0.0,4.25,0.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2.0,2.0,0.0,4.0,9,0,8.5,0,0,0,2,2.0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,13.25,0,0,9,0,0
43bfddbd2,ID_da2294662,0.0,0,7,0,1,1,0,0.0,9.75,0.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,4.0,0.0,4.0,0,9,9.75,1,0,0,5,0.80000001,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,41.5,0,0,9,0,0
43eede72e,ID_d0a7abf23,0.0,0,5,0,1,1,0,0.0,3.5,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0.0,2.0,2.0,2.0,2,0,3.5,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,74.5,0,0,2,0,0
43fb46f77,ID_c84a73dfc,0.0,0,6,0,1,1,0,0.0,3.1666666666666665,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1.0,5.0,2.0,6.0,1,0,3.7999999999999994,0,0,0,3,2.0,1,0,0,0,0,0,1,1,3,0,1,0,0,0,0,1,49.333333333333336,0,0,1,0,0
442095a08,ID_e77e10047,300000.0,0,4,0,1,1,0,0.0,8.333333333333334,1.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.0,1.0,0.0,3.0,0,10,10.0,0,0,0,3,1.0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,24.0,1,1,10,0,0
4421b9e71,ID_c39c44fcb,132000.0,0,8,0,1,1,1,1.0,8.5,1.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3.0,3.0,1.0,6.0,10,0,9.333333,0,0,0,5,1.2,0,1,0,0,0,0,0,1,5,1,0,0,0,0,0,1,32.833333333333336,1,1,10,0,0
442b561a1,ID_cd2f1dc7f,0.0,0,6,0,1,1,0,0.0,3.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0.0,2.0,2.0,2.0,0,6,3.0,0,0,0,4,0.5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,70.0,0,0,6,0,1
4476ccd4c,ID_f4b37b7c1,0.0,0,10,0,1,1,0,0.0,4.181818181818182,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,4.0,7.0,2.0,11.0,6,0,6.285714099999999,0,0,0,6,1.8333334,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,1,27.454545454545453,0,1,6,0,0
44f219a16,ID_cef0f821a,0.0,0,5,0,1,1,1,2.0,7.0,0.0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,3.0,2.0,0.0,5.0,9,0,12.0,1,0,0,2,2.5,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,20.2,0,1,9,0,0
453fb3f0b,ID_a69fc5c1d,0.0,0,4,0,1,1,0,0.0,9.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0.0,2.0,0.0,2.0,0,6,9.0,0,0,0,2,1.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,33.5,0,0,6,0,0
454e83fe5,ID_e43633875,120000.0,0,4,0,1,1,0,0.0,5.5,0.0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.0,2.0,0.0,4.0,12,0,9.5,0,0,0,2,2.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,20.75,1,1,12,0,0
4559a5af0,ID_e5ee8c82f,0.0,0,6,0,1,1,0,0.0,4.0,0.0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0.0,3.0,2.0,3.0,1,0,4.0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,65.66666666666667,0,0,1,0,0
4563ee349,ID_d1a43faca,135000.0,0,6,0,1,1,0,0.0,7.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1.0,3.0,0.0,4.0,6,0,7.666666499999999,0,0,0,3,1.3333334,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,30.0,1,1,6,0,0
45b262318,ID_e7f384d8c,482800.0000000065,0,3,0,1,1,0,0.0,17.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,0.0,1.0,0,17,17.0,0,0,0,3,0.33333334,0,1,0,0,0,1,0,1,2,1,0,0,0,0,0,1,41.0,1,0,17,0,0
45c3a3d63,ID_b904f4e00,0.0,0,5,0,1,1,1,1.0,9.5,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.0,2.0,0.0,4.0,12,0,14.5,0,1,0,3,1.3333334,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,25.5,0,1,12,0,0
4623b98f9,ID_81ff9e5d0,0.0,0,4,0,1,1,0,0.0,9.0,0.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.0,0.0,2.0,13,0,9.0,0,0,0,2,1.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,52.0,0,0,13,0,0
4624ed523,ID_ed7c077f7,0.0,0,4,0,1,1,1,1.0,10.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2.0,0.0,3.0,0,15,13.5,0,1,0,2,1.5,1,0,0,0,0,1,1,1,3,1,0,0,0,0,0,1,27.666666666666668,0,1,15,0,0
463b2f7b8,ID_5e485a576,50000.0,0,4,0,1,1,0,0.0,6.0,0.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1.0,1.0,0.0,2.0,0,12,12.0,0,0,0,2,1.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,12.5,1,0,12,0,1
463d89601,ID_daa1791b3,0.0,0,5,0,1,1,0,0.0,11.666666666666666,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1.0,2.0,0.0,3.0,0,12,17.5,0,1,0,3,1.0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,30.666666666666668,0,0,12,0,0
46425215a,ID_f7c9c626d,0.0,0,5,0,1,1,0,0.0,6.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0.0,2.0,2.0,2.0,6,0,6.0,0,0,0,3,0.66666669,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,71.5,0,0,6,0,0
46d164f3e,ID_23e29652a,0.0,0,5,0,1,1,1,1.0,15.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,1.0,0,15,15.0,0,0,0,2,0.5,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,66.0,0,0,15,0,0
46d1b1e3f,ID_e04ed4ffd,0.0,0,5,0,1,1,0,0.0,9.0,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,0.0,1.0,0,9,9.0,0,0,0,2,0.5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,56.0,0,0,9,0,0
4702e641c,ID_f536c892a,250000.0,0,5,0,1,1,0,0.0,8.666666666666666,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2.0,0.0,3.0,11,0,13.0,0,0,0,3,1.0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,21.0,1,0,11,0,0
472096de7,ID_ef00feaa6,32000.0,0,4,0,1,1,0,0.0,6.666666666666667,2.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2.0,4.0,1.0,6.0,0,5,5.75,0,0,0,3,2.0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,1,1,34.333333333333336,1,1,5,0,0
473593076,ID_de18aa736,350000.0,0,7,0,1,1,1,2.0,11.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,5.0,0.0,6.0,17,0,13.199999999999998,0,0,1,4,1.5,0,0,1,0,0,0,0,1,6,0,0,1,0,0,0,1,28.333333333333332,1,0,17,0,0
4755f1425,ID_f33724ddb,0.0,0,4,0,1,1,0,0.0,7.333333333333333,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2.0,1.0,3.0,6,0,11.0,0,0,0,2,1.5,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,37.333333333333336,0,0,6,0,0
47636186d,ID_6f22cd690,0.0,0,2,0,1,1,0,0.0,6.5,0.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.0,2.0,0.0,2.0,6,0,6.5,0,0,0,1,2.0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,34.5,0,0,6,0,0
4763d124b,ID_937430522,0.0,0,7,0,1,1,0,0.0,7.4,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,4.0,1.0,5.0,4,0,7.0,0,0,0,4,1.25,1,0,0,0,0,0,1,1,5,1,0,0,0,0,0,1,47.6,0,1,4,0,0
476b3f2ee,ID_fc2bcd4c7,0.0,0,8,0,1,1,0,0.0,7.666666666666667,0.0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.0,7.0,0.0,9.0,6,0,8.8571424,0,0,0,4,2.25,1,0,0,0,0,0,1,1,8,0,0,0,0,1,0,1,28.555555555555557,0,1,6,0,0
47721e5bf,ID_96a58d8bf,0.0,0,4,0,1,1,0,0.0,5.5,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1.0,1.0,0.0,2.0,0,8,8.0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,30.0,0,1,8,0,1
4774805db,ID_7c276c125,0.0,0,4,0,1,0,0,0.0,4.5,1.0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1.0,1.0,0.0,2.0,1,0,1.0,0,0,0,2,1.0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,39.5,0,1,1,0,0
4774bcad3,ID_b5ec82898,0.0,0,5,0,1,1,0,0.0,6.5,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1.0,1.0,1.0,2.0,0,6,6.0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,39.5,0,1,6,0,0
4782e3807,ID_febcda2d3,0.0,0,4,0,1,1,0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4.0,2.0,0.0,6.0,0,4,2.0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,17.166666666666668,0,1,4,0,1
479be5ccb,ID_f94de2fad,50000.0,0,7,0,1,1,0,0.0,7.5,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.0,0.0,2.0,9,0,7.5,0,0,0,3,0.66666669,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,1,37.5,1,0,9,0,0
47d5910c8,ID_fceb8d9e8,0.0,0,4,0,1,1,0,0.0,5.0,0.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,3.0,1.0,3.0,3,0,5.0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,54.333333333333336,0,0,3,0,0
47df83f1e,ID_cec76e220,40000.0,0,4,0,1,1,1,1.0,6.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2.0,2.0,0.0,4.0,11,0,11.0,0,0,0,3,1.3333334,0,0,1,0,0,0,1,1,3,0,0,0,0,0,1,0,17.75,1,1,11,0,0
48446f702,ID_30a897cfc,0.0,0,11,0,1,1,1,1.0,11.0,0.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,0.0,1.0,0,11,11.0,0,0,0,8,0.75,1,0,0,0,0,0,0,1,7,1,0,0,0,0,0,1,28.0,0,0,11,0,0
484a14c0b,ID_cccf2ef75,0.0,0,5,0,1,1,0,0.0,3.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0.0,4.0,1.0,4.0,6,0,3.0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,61.25,0,0,6,0,0
4885fbef1,ID_0cffa3d12,0.0,0,6,0,1,1,0,0.0,7.0,0.0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0.0,1.0,1.0,1.0,7,0,7.0,0,0,0,3,0.33333334,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,74.0,0,0,7,0,0
48bb3bfb1,ID_fa7daf548,294000.0,0,4,0,1,1,0,0.0,9.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0.0,2.0,0.0,2.0,6,0,9.0,0,1,0,3,0.66666669,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,35.0,1,0,6,0,0
48d6524cc,ID_9bd276208,78039.0,0,3,0,1,1,0,0.0,4.5,0.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.0,2.0,0.0,4.0,8,0,9.0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,17.25,1,0,8,0,0
49089609a,ID_9d31e4e0e,0.0,0,3,0,1,1,0,0.0,6.5,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,2.0,2.0,0.0,4.0,11,0,11.0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,19.25,0,1,11,0,0
49215c8ae,ID_7f8dad65d,120000.0,0,4,0,1,1,0,0.0,4.666666666666667,4.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1.0,2.0,0.0,3.0,0,0,4.0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,41.333333333333336,1,1,0,1,0
493f97dcb,ID_e4d7b971a,120000.0,0,4,0,1,1,0,0.0,4.5,3.0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4.0,4.0,0.0,8.0,0,6,7.75,0,0,0,3,2.6666667,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,20.375,1,1,6,0,0
4943938b5,ID_e2726a242,0.0,0,4,0,1,1,0,0.0,11.0,0.0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.0,1.0,2.0,0,8,11.0,0,0,0,2,1.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,58.0,0,0,8,0,0
497c8e4c0,ID_f9a06f08c,90000.0,0,4,0,1,1,0,0.0,3.6666666666666665,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0.0,3.0,0.0,3.0,0,3,3.6666667,0,0,0,3,1.0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,42.666666666666664,1,0,3,0,1
498169ce7,ID_ef524a443,0.0,0,3,0,1,1,0,0.0,1.3333333333333333,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0.0,3.0,1.0,3.0,0,0,1.3333334,0,0,0,2,1.5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,46.0,0,0,0,1,1
49824ca39,ID_13f0ab8bd,0.0,0,3,0,1,1,0,0.0,3.0,0.0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3,0,3.0,0,0,0,2,0.5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,42.0,0,0,3,0,0
4994e3e42,ID_fdb55284a,60000.0,1,3,0,1,1,0,0.0,4.5,0.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2.0,2.0,0.0,4.0,6,0,4.5,0,0,0,1,4.0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,22.25,1,1,6,0,0
49ab69a0e,ID_9091da5cd,0.0,0,5,0,1,1,0,0.0,7.6,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1.0,4.0,0.0,5.0,3,0,8.25,0,0,1,3,1.6666666,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,36.0,0,1,3,0,0
49ae51a36,ID_e933dc688,0.0,0,5,0,1,1,1,1.0,8.857142857142858,1.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.0,5.0,0.0,7.0,6,0,10.4,0,0,0,3,2.3333333,1,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,34.714285714285715,0,1,6,0,0
49c560f95,ID_457f46960,0.0,0,1,0,1,0,0,0.0,3.0,0.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0.0,1.0,1.0,1.0,3,0,3.0,0,0,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,89.0,0,0,3,0,1
49e6d3b5c,ID_2ad044443,0.0,0,4,0,1,1,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,2,0.5,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,46.0,0,0,0,1,0
