Year,life_expectancy,adult_mortality,alcohol,health_exp_pct_gdp,measles,bmi,gov_health_exp_pct,population,hdi_income,schooling,develop_status,id,log_hiv_aids,log_gdp_per_capita,thinness_avg,vaccination_index,postneonatal_deaths
2006,79.6,84.0,11.76,6407.535954,2307,58.0,1.34,82376451.0,0.892,16.5,1,Germany_2006,0.09531017980432487,10.503665799235314,1.1,92.33333333333333,0
2005,79.2,85.0,11.67,6012.92584,778,57.6,1.52,82469422.0,0.884,16.4,1,Germany_2005,0.09531017980432487,10.454426640834274,1.1,66.66666666666667,0
2004,79.1,86.0,11.83,5842.374765,121,57.1,1.37,8251626.0,0.877,16.4,1,Germany_2004,0.09531017980432487,10.439013622032542,1.1,93.33333333333333,0
2003,78.5,9.0,11.92,582.6157028,779,56.6,1.62,82534176.0,0.872,16.3,1,Germany_2003,0.09531017980432487,8.119979590789486,1.1,67.33333333333333,1
2002,78.4,91.0,12.25,437.1059663,4657,56.1,1.4,82488495.0,0.867,16.3,1,Germany_2002,0.09531017980432487,7.834457403720865,1.15,92.33333333333333,1
2001,78.3,92.0,12.46,4057.637383,6024,55.6,1.15,82349925.0,0.86,16.2,1,Germany_2001,0.09531017980432487,10.07273724735152,1.15,91.66666666666667,1
2000,78.0,95.0,12.91,4238.540035,0,55.1,1.1,8221158.0,0.855,16.2,1,Germany_2000,0.09531017980432487,10.074063174302536,1.2,62.333333333333336,1
2015,62.4,249.0,0.01,97.67794571,23,28.6,5.44,27582821.0,0.575,11.4,0,Ghana_2015,0.5306282510621704,7.2167931469396525,6.15,88.0,15
2014,62.1,253.0,0.01,97.67794571,124,28.0,3.56,26962563.0,0.576,11.7,0,Ghana_2014,0.5877866649021191,7.267684482170683,6.35,96.33333333333333,17
2013,61.9,254.0,0.01,28.66897829,319,27.3,4.63,26346251.0,0.57,11.5,0,Ghana_2013,0.6418538861723948,7.5041119479370995,6.5,36.333333333333336,17
2012,61.6,257.0,0.01,151.899429,1613,26.7,4.79,2573349.0,0.563,11.2,0,Ghana_2012,0.6418538861723948,7.396839583803142,6.65,91.66666666666667,17
2011,61.2,263.0,1.64,225.2219474,120,26.1,4.81,25121796.0,0.554,10.9,0,Ghana_2011,0.832909122935104,7.362631725275328,6.85,91.0,18
2010,69.0,267.0,1.69,195.9824626,641,25.5,5.33,2451214.0,0.547,10.5,0,Ghana_2010,1.0647107369924282,7.180584265971575,7.05,94.0,19
2009,66.0,271.0,1.76,30.72290501,101,24.9,5.17,2393831.0,0.542,10.4,0,Ghana_2009,1.1314021114911006,5.235193204732602,7.25,94.0,19
2008,63.0,275.0,1.78,161.0106435,82,24.2,4.85,2329864.0,0.53,9.8,0,Ghana_2008,1.1631508098056809,7.111035281784507,7.45,92.66666666666667,20
2007,59.9,28.0,1.25,3.181373629,6,23.6,5.3,227212.0,0.519,9.1,0,Ghana_2007,1.2809338454620642,3.0294918518185914,7.65,94.0,20
2006,59.4,288.0,1.7,129.0263364,420,23.0,4.64,22113425.0,0.51,8.7,0,Ghana_2006,1.3609765531356006,6.828641904353177,7.9,84.0,21
2005,58.9,296.0,1.5,78.71123825,435,22.4,4.51,215429.0,0.499,8.1,0,Ghana_2005,1.410986973710262,6.2129515150453205,8.1,84.33333333333333,21
2004,58.3,34.0,1.46,53.23775977,60,21.8,3.96,2986536.0,0.491,7.7,0,Ghana_2004,1.4350845252893227,6.050190046497168,8.350000000000001,32.333333333333336,21
2003,57.9,38.0,1.53,31.09435342,1939,21.2,3.12,2446782.0,0.489,7.9,0,Ghana_2003,1.4816045409242156,5.925008331569343,8.55,8.0,22
2002,57.6,31.0,1.6,3.336437969,12289,2.7,3.7,19924522.0,0.484,7.6,0,Ghana_2002,1.5040773967762742,3.700918517886502,8.8,31.333333333333332,21
2001,57.4,39.0,1.49,25.55981288,13476,2.1,3.56,1942165.0,0.485,8.0,0,Ghana_2001,1.5040773967762742,5.615532755965159,9.0,54.0,22
2000,57.2,38.0,1.6,20.65432873,23068,19.5,3.0,18938762.0,0.48,7.7,0,Ghana_2000,1.5260563034950492,5.576375027200514,9.2,59.333333333333336,22
2015,81.0,72.0,7.53,2163.043414,1,66.5,9.95,182883.0,0.865,17.2,0,Greece_2015,0.09531017980432487,5.240634809486673,0.75,98.0,0
2014,88.0,73.0,7.53,2163.043414,1,66.0,8.8,1892413.0,0.862,17.2,0,Greece_2014,0.09531017980432487,9.983904730087067,0.75,98.0,0
2013,86.0,74.0,7.46,2183.106986,3,65.4,9.26,1965211.0,0.86,17.1,0,Greece_2013,0.09531017980432487,9.993137173381243,0.75,98.66666666666667,0
2012,84.0,76.0,8.2,2528.992935,3,64.9,9.24,114511.0,0.858,16.8,0,Greece_2012,0.09531017980432487,10.009813289068376,0.75,98.66666666666667,0
2011,85.0,76.0,8.02,3192.887363,40,64.3,9.77,1114899.0,0.86,16.7,0,Greece_2011,0.09531017980432487,10.162665728733588,0.75,97.66666666666667,0
2010,83.0,76.0,9.0,3189.754439,149,63.7,9.18,11121341.0,0.859,16.4,0,Greece_2010,0.09531017980432487,10.200578682398836,0.75,97.66666666666667,0
2009,80.0,78.0,9.08,372.6854142,2,63.1,9.76,111717.0,0.857,16.2,0,Greece_2009,0.09531017980432487,7.997317741221238,0.75,97.66666666666667,0
2008,79.9,77.0,9.51,3682.88717,1,62.4,9.76,1177841.0,0.853,15.9,0,Greece_2008,0.09531017980432487,10.373437495965806,0.75,97.66666666666667,0
2007,79.4,8.0,9.67,3632.243121,2,61.8,9.41,1148473.0,0.855,16.4,0,Greece_2007,0.09531017980432487,10.269113736918227,0.75,97.66666666666667,0
2006,79.7,77.0,9.42,318.5806628,0,61.2,9.34,112362.0,0.85,16.3,0,Greece_2006,0.09531017980432487,7.816883545532196,0.75,96.66666666666667,1
2005,79.3,81.0,9.95,2785.139364,122,6.5,9.36,1987314.0,0.839,15.6,0,Greece_2005,0.09531017980432487,10.023611656419295,0.75,95.0,1
2004,79.2,81.0,9.56,287.6124519,1,59.9,8.3,1955141.0,0.83,15.3,0,Greece_2004,0.09531017980432487,9.996802515946625,0.8,94.0,1
2003,79.1,81.0,9.46,2124.921517,0,59.2,8.61,19287.0,0.823,15.2,0,Greece_2003,0.09531017980432487,9.824367416370928,0.8,93.0,1
2002,79.0,81.0,8.09,160.8897265,5,58.6,8.72,19222.0,0.811,14.6,0,Greece_2002,0.09531017980432487,7.252984341018532,0.8,91.66666666666667,0
2001,78.7,83.0,8.62,1403.022211,12,58.0,8.47,1862132.0,0.801,14.2,0,Greece_2001,0.09531017980432487,9.4366133279917,0.8500000000000001,36.333333333333336,0
2000,78.2,84.0,8.48,122.1823517,56,57.4,7.6,18588.0,0.794,13.9,0,Greece_2000,0.09531017980432487,7.126050078073629,0.8500000000000001,89.0,0
2015,73.6,142.0,8.42,789.2764615,0,48.4,6.15,113260.0,0.751,15.8,0,Grenada_2015,0.09531017980432487,9.128391738445973,3.8,94.33333333333333,0
2014,73.5,143.0,8.42,789.2764615,0,47.4,6.1,112683.0,0.749,15.8,0,Grenada_2014,0.09531017980432487,9.056113672359494,3.8,91.66666666666667,0
2013,73.3,144.0,8.25,780.4459281,0,46.5,6.15,112059.0,0.746,15.8,0,Grenada_2013,0.09531017980432487,8.981759060933545,3.8,97.33333333333333,0
2012,73.1,146.0,8.07,865.9999782,0,45.6,6.36,111385.0,0.744,15.8,0,Grenada_2012,0.09531017980432487,8.933820727174528,3.8,97.33333333333333,0
2011,72.9,15.0,7.84,11.56715633,0,44.7,6.35,110671.0,0.741,15.8,0,Grenada_2011,0.09531017980432487,6.610001833418536,3.8,94.66666666666667,0
2010,72.6,154.0,7.91,145.8401998,0,43.9,6.41,109936.0,0.741,15.8,0,Grenada_2010,0.09531017980432487,8.904720597797011,3.8,96.0,0
2009,72.4,158.0,8.42,146.4384488,0,43.1,6.24,109194.0,0.744,15.6,0,Grenada_2009,0.09531017980432487,8.908813737653407,3.8,99.0,0
2008,72.1,162.0,8.92,754.9597129,0,42.4,5.76,108462.0,0.744,15.4,0,Grenada_2008,0.09531017980432487,8.98066860138247,3.8499999999999996,99.0,0
2007,71.9,164.0,9.06,95.19375921,0,41.8,5.88,107746.0,0.744,15.3,0,Grenada_2007,0.09531017980432487,8.89885686086056,3.9,96.0,0
2006,71.7,167.0,9.06,662.2663687,0,41.1,5.99,107044.0,0.797,15.1,0,Grenada_2006,0.09531017980432487,8.819624388850587,3.9,91.0,0
2005,71.5,169.0,8.8,119.5548694,0,4.5,5.5,106346.0,0.744,14.9,0,Grenada_2005,0.09531017980432487,8.818114101403548,3.95,99.0,0
2004,73.0,187.0,8.43,100.965873,0,39.9,5.24,105655.0,0.797,14.8,0,Grenada_2004,0.09531017980432487,8.672002676469383,4.0,83.33333333333333,0
2003,71.1,173.0,9.75,77.9454329,0,39.4,5.89,104964.0,0.744,14.6,0,Grenada_2003,0.09531017980432487,8.661247780230688,4.05,97.33333333333333,0
2002,79.0,176.0,10.71,513.3465408,0,38.8,6.67,104271.0,0.708,14.4,0,Grenada_2002,0.09531017980432487,8.574184373973814,4.1,98.0,0
2001,77.0,178.0,9.61,81.11355954,0,38.2,7.67,103595.0,0.714,14.3,0,Grenada_2001,0.09531017980432487,6.255670796770956,4.2,96.0,0
2000,74.0,182.0,9.4,676.5453878,0,37.7,6.62,102951.0,0.744,14.1,0,Grenada_2000,0.09531017980432487,8.540634274438387,4.25,96.66666666666667,0
2015,71.9,186.0,1.88,657.5282797,0,5.6,3.23,16252429.0,0.637,10.7,0,Guatemala_2015,0.33647223662121295,8.275012922142395,1.2,52.333333333333336,2
2014,71.7,187.0,1.88,657.5282797,0,49.9,6.2,15923559.0,0.614,10.7,0,Guatemala_2014,0.33647223662121295,8.213046658408775,1.2,70.33333333333333,3
2013,71.4,189.0,1.93,582.1469583,0,49.3,6.3,15596214.0,0.611,10.7,0,Guatemala_2013,0.33647223662121295,8.147238730554822,1.2,84.66666666666667,2
2012,71.3,189.0,2.02,484.7187892,0,48.6,6.33,1527156.0,0.616,10.6,0,Guatemala_2012,0.33647223662121295,8.10187511888464,1.2,95.33333333333333,2
2011,71.1,193.0,2.16,457.7745845,0,47.9,6.28,14948919.0,0.609,10.5,0,Guatemala_2011,0.33647223662121295,8.067414154074152,1.2,88.0,3
2010,77.0,196.0,2.14,443.3248254,0,47.2,6.64,1463417.0,0.602,10.5,0,Guatemala_2010,0.33647223662121295,7.946803214799965,1.3,94.0,2
2009,76.0,198.0,2.14,445.4423371,0,46.5,6.79,1431628.0,0.596,10.4,0,Guatemala_2009,0.33647223662121295,7.8773036946869075,1.3,92.0,3
2008,79.0,19.0,2.21,472.2234994,0,45.9,6.65,146366.0,0.589,10.4,0,Guatemala_2008,0.33647223662121295,7.935666770631326,1.3,95.33333333333333,2
2007,75.0,192.0,2.4,380.9632429,0,45.2,6.86,137286.0,0.578,10.1,0,Guatemala_2007,0.33647223662121295,7.820421785679079,1.3,85.0,3
2006,69.7,24.0,2.38,352.0244894,0,44.5,7.7,133978.0,0.57,9.8,0,Guatemala_2006,0.33647223662121295,7.722043070008147,1.4,62.333333333333336,3
2005,69.2,28.0,2.35,41.50845637,0,43.8,6.79,139628.0,0.567,9.6,0,Guatemala_2005,0.33647223662121295,5.630617985487528,1.4,87.0,4
2004,69.6,21.0,2.4,288.4016258,0,43.1,6.77,12796925.0,0.564,9.3,0,Guatemala_2004,0.33647223662121295,7.535690554399051,1.4,87.33333333333333,3
2003,69.4,24.0,2.45,249.3262948,0,42.4,6.88,125478.0,0.56,9.0,0,Guatemala_2003,0.33647223662121295,7.469853395389324,1.4,85.0,4
2002,69.3,21.0,2.41,25.25040918,0,41.7,6.71,1228848.0,0.553,8.8,0,Guatemala_2002,0.262364264467491,5.151969860119934,1.5,83.66666666666667,4
2001,68.4,211.0,2.53,225.0619956,0,41.1,6.76,11924946.0,0.546,8.5,0,Guatemala_2001,0.262364264467491,7.358433542974044,1.5,78.66666666666667,4
2000,67.7,221.0,2.63,238.7369808,0,4.4,5.25,1165743.0,0.539,8.2,0,Guatemala_2000,0.18232155679395465,7.412520331129141,1.6,56.0,4
2015,59.0,284.0,0.01,50.57976483,243,23.3,5.64,1291533.0,0.414,8.8,0,Guinea_2015,0.4054651081081644,6.319846394611523,7.3,50.0,14
2014,58.1,299.0,0.01,50.57976483,175,22.7,5.64,118559.0,0.412,8.6,0,Guinea_2014,0.4054651081081644,6.333274986921104,7.45,48.0,14
2013,58.8,284.0,0.01,5.140668848,53,22.2,5.49,11536615.0,0.406,8.5,0,Guinea_2013,0.6931471805599453,4.0104070741732,7.65,63.0,14
2012,58.4,288.0,0.01,4.344930862,6,21.7,5.39,11281469.0,0.396,8.5,0,Guinea_2012,1.0647107369924282,3.976847072043727,7.8,62.333333333333336,14
2011,58.1,29.0,0.22,42.2547904,11,21.2,4.73,113517.0,0.385,8.4,0,Guinea_2011,1.0986122886681098,6.131859332673901,8.0,63.0,15
2010,57.8,291.0,0.2,29.74734049,45,2.8,4.55,179417.0,0.38,8.3,0,Guinea_2010,1.1631508098056809,6.086209418519259,8.2,63.333333333333336,15
2009,57.3,297.0,0.18,24.84763562,264,2.3,3.85,1556524.0,0.376,8.1,0,Guinea_2009,1.1939224684724346,6.081509878022176,8.4,40.0,17
2008,56.8,33.0,0.21,19.68510257,89,19.8,3.21,1323142.0,0.371,7.9,0,Guinea_2008,1.1939224684724346,6.083238307965722,8.6,40.666666666666664,17
2007,56.4,36.0,0.19,1.399626733,3,19.4,3.8,196727.0,0.364,7.6,0,Guinea_2007,1.2237754316221157,3.9211170291609396,8.850000000000001,55.333333333333336,17
2006,55.6,317.0,0.16,10.3839337,4,19.0,3.2,9881428.0,0.356,7.1,0,Guinea_2006,1.2809338454620642,5.69603191652792,9.1,58.0,18
2005,54.7,327.0,0.21,1.099665984,99,18.5,2.82,9679745.0,0.346,6.6,0,Guinea_2005,1.308332819650179,3.5387684620828312,9.3,60.666666666666664,19
2004,54.0,334.0,0.34,18.93011259,10,18.1,3.14,949229.0,0.325,5.1,0,Guinea_2004,1.33500106673234,5.959274017781099,9.5,26.0,20
2003,53.3,338.0,0.18,2.39524067,2497,17.7,3.45,939848.0,0.338,5.9,0,Guinea_2003,1.3609765531356006,3.6426569158949156,9.7,60.666666666666664,21
2002,52.9,337.0,0.21,21.3378184,2151,17.3,3.76,9137345.0,0.329,5.5,0,Guinea_2002,1.3862943611198906,5.780160540339602,9.9,57.666666666666664,21
2001,52.5,336.0,0.17,19.89790929,7408,16.9,3.65,8971139.0,0.322,5.1,0,Guinea_2001,1.3862943611198906,5.75839637804752,1.1,20.333333333333332,22
2000,52.5,328.0,0.17,2.215986136,11294,16.6,3.46,888546.0,0.316,4.8,0,Guinea_2000,1.3862943611198906,3.570009146341389,1.3,45.0,23
2015,58.9,275.0,0.01,50.06053544,153,26.3,5.59,177526.0,0.421,9.2,0,Guinea-Bissau_2015,1.4350845252893227,6.393376214048961,7.05,87.0,2
2014,58.4,282.0,0.01,50.06053544,1,25.6,5.59,1725744.0,0.419,9.2,0,Guinea-Bissau_2014,1.4816045409242156,6.467117214512673,7.199999999999999,87.0,2
2013,58.1,279.0,0.01,8.20063742,0,25.0,6.14,1681495.0,0.415,9.1,0,Guinea-Bissau_2013,1.7047480922384253,4.136227545694466,7.4,87.0,2
2012,57.6,285.0,0.01,0.948526366,0,24.3,5.96,1638139.0,0.416,9.1,0,Guinea-Bissau_2012,1.840549633397487,4.230504129626032,7.6,87.0,2
2011,57.1,289.0,3.57,40.45367358,0,23.7,5.46,1596154.0,0.41,9.0,0,Guinea-Bissau_2011,1.9021075263969205,6.542039431821256,7.75,85.66666666666667,3
2010,56.7,287.0,3.21,53.30782696,26,23.1,6.7,155588.0,0.405,8.9,0,Guinea-Bissau_2010,1.9315214116032138,6.30070765950068,7.95,82.66666666666667,3
2009,56.3,288.0,2.55,47.12969266,0,22.5,6.81,1517448.0,0.401,8.9,0,Guinea-Bissau_2009,1.9459101490553132,6.301194479947375,8.2,31.333333333333332,3
2008,55.6,297.0,2.64,28.30191127,12,21.9,6.5,148841.0,0.398,8.8,0,Guinea-Bissau_2008,1.9459101490553132,6.370833017869144,8.45,79.0,2
2007,55.0,32.0,2.98,31.06932595,1,21.3,6.1,1445958.0,0.394,8.8,0,Guinea-Bissau_2007,1.9021075263969205,6.1793849344912966,8.649999999999999,75.33333333333333,2
2006,54.4,36.0,3.22,21.53374936,0,2.7,5.87,1412669.0,0.388,8.3,0,Guinea-Bissau_2006,1.8870696490323797,6.040122654939312,8.850000000000001,73.66666666666667,3
2005,53.9,37.0,3.1,22.09757984,0,2.1,5.72,138838.0,0.388,8.0,0,Guinea-Bissau_2005,1.8562979903656263,6.05433008795348,9.1,72.33333333333333,3
2004,53.5,38.0,2.58,13.52999556,3526,19.6,5.41,135345.0,0.497,7.7,0,Guinea-Bissau_2004,1.791759469228055,5.977147100882719,9.350000000000001,69.66666666666667,3
2003,53.0,38.0,2.16,2.527115422,1158,19.0,5.62,132122.0,0.377,7.4,0,Guinea-Bissau_2003,1.7227665977411035,3.6262553260227604,9.55,42.666666666666664,3
2002,52.8,35.0,2.47,24.65761755,298,18.5,5.84,1293523.0,0.497,7.1,0,Guinea-Bissau_2002,1.62924053973028,5.776045224481455,9.75,64.66666666666667,3
2001,52.5,32.0,2.55,0.868708478,126,17.9,5.4,1267512.0,0.497,6.7,0,Guinea-Bissau_2001,1.5260563034950492,3.7009747353905578,1.0,61.666666666666664,4
2000,52.1,3.0,2.84,6.699418747,0,17.4,4.94,1243229.0,0.497,6.4,0,Guinea-Bissau_2000,1.410986973710262,5.6996136113416975,1.2,59.0,4
2015,66.2,215.0,7.64,4.141293345,0,46.7,6.8,768514.0,0.638,10.3,0,Guyana_2015,0.262364264467491,8.327892920504972,5.4,94.0,1
2014,66.0,217.0,7.64,4.141293345,0,45.9,5.25,763393.0,0.636,10.3,0,Guyana_2014,0.262364264467491,3.8027260856207885,5.4,97.66666666666667,1
2013,65.9,218.0,7.56,345.9044258,0,45.0,5.1,75881.0,0.633,10.3,0,Guyana_2013,0.262364264467491,8.280249396518656,5.4,98.0,1
2012,65.8,22.0,7.57,497.4719464,0,44.1,6.57,75391.0,0.63,10.6,0,Guyana_2012,0.262364264467491,8.239312439376187,5.449999999999999,97.0,1
2011,65.6,229.0,7.56,536.2332523,0,43.2,6.8,7491.0,0.624,10.3,0,Guyana_2011,0.33647223662121295,8.143400430923638,5.449999999999999,93.0,1
2010,65.9,221.0,7.52,48.02859441,0,42.4,6.6,746556.0,0.618,10.2,0,Guyana_2010,0.33647223662121295,5.790819776865325,5.449999999999999,95.0,1
2009,66.1,218.0,7.49,466.6693698,0,41.6,7.32,745693.0,0.618,10.5,0,Guyana_2009,0.262364264467491,7.907413361773698,5.5,97.66666666666667,1
2008,66.3,218.0,7.32,493.3279293,0,4.9,7.46,746314.0,0.618,10.7,0,Guyana_2008,0.5877866649021191,7.854429698805473,5.5,93.0,0
2007,65.7,232.0,7.2,362.8702271,0,4.3,6.45,747869.0,0.62,11.2,0,Guyana_2007,1.0647107369924282,7.753015310119314,5.6,94.0,0
2006,65.2,24.0,7.04,170.6325842,0,39.6,4.67,74961.0,0.622,11.7,0,Guyana_2006,0.7419373447293773,7.573859831577332,5.6,92.66666666666667,0
2005,65.0,238.0,7.35,17.46405901,0,39.0,5.83,75946.0,0.619,11.4,0,Guyana_2005,1.0296194171811581,5.295589729927234,5.6,93.0,0
2004,65.1,237.0,7.84,1.776181042,0,38.4,5.73,751652.0,0.613,11.2,0,Guyana_2004,1.0647107369924282,4.9876300920276355,5.699999999999999,91.0,0
2003,65.3,237.0,7.93,16.47949015,0,37.8,5.97,751857.0,0.611,11.1,0,Guyana_2003,1.1314021114911006,6.895476013738377,5.699999999999999,36.333333333333336,0
2002,65.3,244.0,7.73,10.9363388,0,37.1,5.84,751884.0,0.609,11.0,0,Guyana_2002,1.1939224684724346,4.583614346252747,5.800000000000001,91.66666666666667,0
2001,65.4,247.0,6.71,15.54978677,0,36.4,5.82,752263.0,0.606,10.9,0,Guyana_2001,0.9932517730102833,6.831503136198187,5.800000000000001,59.666666666666664,0
2000,65.4,246.0,6.63,16.75480888,0,35.7,5.85,75331.0,0.602,10.9,0,Guyana_2000,0.7419373447293773,6.853931809557522,5.85,86.0,0
2015,63.5,24.0,0.01,5.103249438,0,49.9,3.21,171161.0,0.49,9.1,0,Haiti_2015,0.4054651081081644,6.703858312165665,3.9,22.666666666666668,4
2014,63.1,245.0,0.01,5.103249438,0,48.8,7.56,1572466.0,0.487,9.1,0,Haiti_2014,0.4054651081081644,4.432182671566704,3.9,50.333333333333336,5
2013,62.7,253.0,5.68,4.989712322,0,47.7,8.1,1431776.0,0.483,9.1,0,Haiti_2013,0.4054651081081644,4.409953924684017,3.9,67.66666666666667,5
2012,62.3,259.0,5.68,26.37942542,0,46.5,9.88,128921.0,0.477,8.9,0,Haiti_2012,0.5877866649021191,6.643586277946858,3.9,67.33333333333333,5
2011,62.3,259.0,5.68,4.106484317,0,45.3,1.41,114554.0,0.47,8.7,0,Haiti_2011,0.9162907318741551,4.3298888416924886,4.0,67.66666666666667,5
2010,36.3,682.0,5.76,36.2929176,0,44.2,8.9,9999617.0,0.47,8.6,0,Haiti_2010,1.0647107369924282,6.4971964974176375,4.0,71.66666666666667,35
2009,62.5,251.0,5.85,41.30079452,0,43.0,6.68,985287.0,0.466,8.5,0,Haiti_2009,1.0986122886681098,6.506228872992986,4.1,66.0,5
2008,62.1,259.0,5.95,63.83195683,0,41.8,5.92,97529.0,0.462,8.4,0,Haiti_2008,1.2237754316221157,6.515832677823303,4.2,65.0,6
2007,61.8,266.0,6.08,56.77858733,0,4.7,5.56,9556889.0,0.458,8.4,0,Haiti_2007,1.308332819650179,6.424576954028608,4.2,64.33333333333333,6
2006,61.1,28.0,6.18,6.995556386,0,39.6,5.7,949457.0,0.455,8.3,0,Haiti_2006,1.4586150226995167,4.0338203728621576,4.3,41.333333333333336,6
2005,65.0,29.0,5.57,38.10904264,0,38.5,4.41,926344.0,0.452,8.2,0,Haiti_2005,1.589235205116581,6.144854672072414,4.4,7.0,7
2004,58.7,32.0,6.1,64.39853344,0,37.5,5.61,9119178.0,0.45,8.1,0,Haiti_2004,1.667706820558076,5.963432732614509,4.5,60.333333333333336,6
2003,59.7,3.0,6.64,44.25687135,0,36.5,5.32,8976552.0,0.447,8.1,0,Haiti_2003,1.7227665977411035,5.801462408011645,4.55,59.0,7
2002,59.3,33.0,6.1,50.28558223,0,35.6,5.47,8834733.0,0.444,8.0,0,Haiti_2002,1.7578579175523736,5.976765214324697,4.65,56.666666666666664,7
2001,58.9,35.0,6.22,60.77815868,159,34.8,5.63,8692567.0,0.443,7.9,0,Haiti_2001,1.791759469228055,6.0276477584507395,4.7,55.0,8
2000,58.6,35.0,4.79,74.46033036,992,34.0,6.6,85492.0,0.439,7.8,0,Haiti_2000,1.8082887711792655,6.1387773101495835,4.8,39.0,8
2015,74.6,147.0,2.87,345.3776344,0,51.0,8.72,896829.0,0.623,11.2,0,Honduras_2015,0.262364264467491,7.7524033002159864,2.1,97.0,1
2014,74.5,149.0,2.87,345.3776344,0,5.2,8.72,889216.0,0.618,11.4,0,Honduras_2014,0.262364264467491,7.715886876939306,2.1,97.0,1
2013,74.3,15.0,3.11,311.7553193,0,49.3,9.15,8657785.0,0.614,11.6,0,Honduras_2013,0.33647223662121295,7.667520356341335,2.1500000000000004,97.0,0
2012,74.1,151.0,3.11,363.5721644,0,48.4,9.78,855646.0,0.614,11.6,0,Honduras_2012,0.33647223662121295,7.68679720291171,2.1500000000000004,97.0,0
2011,73.9,153.0,3.1,32.16407994,0,47.6,8.57,83516.0,0.611,11.7,0,Honduras_2011,0.33647223662121295,5.364033934141321,2.2,97.0,1
2010,73.6,156.0,3.1,302.1057507,0,46.8,8.45,8194778.0,0.606,11.5,0,Honduras_2010,0.33647223662121295,7.567272400319334,2.25,97.0,1
2009,73.4,157.0,3.08,286.1211446,0,45.9,8.84,83521.0,0.603,11.3,0,Honduras_2009,0.4054651081081644,7.50466106909568,2.25,97.0,1
2008,73.2,159.0,3.14,231.9112915,0,45.1,8.4,7872658.0,0.597,11.1,0,Honduras_2008,0.4700036292457356,7.468853314702489,2.3,92.66666666666667,1
2007,73.0,16.0,3.16,222.4823338,0,44.3,7.89,777972.0,0.59,10.9,0,Honduras_2007,0.5306282510621704,7.373733430603678,2.3499999999999996,93.66666666666667,1
2006,72.8,161.0,3.23,192.9297829,0,43.5,7.63,754146.0,0.583,10.8,0,Honduras_2006,0.5877866649021191,7.271445706269641,2.4,94.33333333333333,1
2005,72.5,163.0,3.23,203.7134882,0,42.8,7.81,737343.0,0.577,10.6,0,Honduras_2005,0.6418538861723948,7.179873140557466,2.45,97.66666666666667,1
2004,72.2,165.0,3.02,188.2499208,0,42.0,7.89,724153.0,0.571,10.4,0,Honduras_2004,0.7884573603642702,7.105505500280853,2.55,93.66666666666667,2
2003,71.9,166.0,3.04,194.4335736,0,41.2,8.29,733821.0,0.566,10.3,0,Honduras_2003,0.8754687373538999,7.054745555629024,2.55,91.66666666666667,1
2002,71.6,169.0,3.09,154.8636161,0,4.4,7.28,6863157.0,0.561,10.1,0,Honduras_2002,0.9162907318741551,7.033393691330691,2.6500000000000004,94.66666666666667,1
2001,71.3,171.0,2.74,15.36175284,0,39.6,6.88,669361.0,0.557,9.9,0,Honduras_2001,0.9555114450274363,4.740178237814568,2.7,96.66666666666667,2
2000,71.0,174.0,2.61,28.80831098,0,38.8,6.63,6524283.0,0.551,9.8,0,Honduras_2000,0.9932517730102833,5.245882183611735,2.75,91.66666666666667,2
2015,75.8,134.0,0.01,160.9449342,0,64.8,7.4,984328.0,0.834,15.6,1,Hungary_2015,0.09531017980432487,9.422756695771145,1.6,98.0,0
2014,75.6,137.0,0.01,160.9449342,0,64.2,7.4,9866468.0,0.834,15.8,1,Hungary_2014,0.09531017980432487,9.555275035333112,1.65,98.0,0
2013,75.5,139.0,10.88,155.1952076,1,63.6,7.53,989382.0,0.824,15.4,1,Hungary_2013,0.09531017980432487,9.518899105037935,1.7,98.66666666666667,1
2012,75.0,146.0,11.27,164.2793407,2,63.0,7.74,992362.0,0.823,15.4,1,Hungary_2012,0.09531017980432487,9.459956296727405,1.7,98.66666666666667,1
2011,74.8,15.0,11.51,17.82121883,5,62.4,7.84,9971727.0,0.821,15.4,1,Hungary_2011,0.09531017980432487,7.279235783690059,1.7,98.33333333333333,1
2010,74.5,156.0,10.78,19.22023996,0,61.7,7.85,123.0,0.817,15.3,1,Hungary_2010,0.09531017980432487,7.19032464630274,1.8,98.66666666666667,1
2009,74.2,162.0,11.46,1281.155944,1,61.1,7.55,12265.0,0.816,15.3,1,Hungary_2009,0.09531017980432487,9.470252820120079,1.8,98.66666666666667,1
2008,74.1,165.0,11.64,181.7634078,0,6.5,7.33,138188.0,0.812,15.3,1,Hungary_2008,0.09531017980432487,9.659519882118081,1.9,98.66666666666667,0
2007,73.5,176.0,12.55,163.3433278,0,59.9,7.51,15578.0,0.809,15.3,1,Hungary_2007,0.09531017980432487,9.535582276677992,1.9,97.66666666666667,0
2006,73.4,177.0,13.16,1299.459306,1,59.3,8.1,17137.0,0.802,15.2,1,Hungary_2006,0.09531017980432487,9.341348093820754,2.0,97.66666666666667,0
